Seed,Learned tight sets,Total tight sets,Fraction of tight sets seen 
444444,6,79,0.0759493670886076
444444,6,83,0.07228915662650602
444444,6,78,0.07692307692307693
444444,7,81,0.08641975308641975
444444,6,79,0.0759493670886076
444444,6,82,0.07317073170731707
444444,6,81,0.07407407407407407
444444,6,78,0.07692307692307693
444444,6,80,0.075
444444,6,82,0.07317073170731707
444444,6,79,0.0759493670886076
444444,6,81,0.07407407407407407
444444,6,80,0.075
444444,7,79,0.08860759493670886
444444,6,80,0.075
444444,6,80,0.075
444444,7,80,0.0875
444444,6,82,0.07317073170731707
444444,7,80,0.0875
444444,6,77,0.07792207792207792
444444,6,80,0.075
444444,6,79,0.0759493670886076
444444,6,80,0.075
444444,6,82,0.07317073170731707
444444,6,78,0.07692307692307693
444444,6,82,0.07317073170731707
444444,6,79,0.0759493670886076
444444,6,78,0.07692307692307693
444444,6,81,0.07407407407407407
444444,6,84,0.07142857142857142
444444,6,78,0.07692307692307693
444444,6,80,0.075
444444,6,78,0.07692307692307693
444444,7,77,0.09090909090909091
444444,6,83,0.07228915662650602
444444,6,80,0.075
444444,7,79,0.08860759493670886
444444,6,82,0.07317073170731707
444444,6,78,0.07692307692307693
444444,7,80,0.0875
444444,6,79,0.0759493670886076
444444,6,76,0.07894736842105263
444444,6,82,0.07317073170731707
444444,7,83,0.08433734939759036
444444,6,83,0.07228915662650602
444444,6,79,0.0759493670886076
444444,6,75,0.08
444444,6,81,0.07407407407407407
444444,6,83,0.07228915662650602
444444,6,80,0.075
444444,6,77,0.07792207792207792
444444,6,79,0.0759493670886076
444444,6,82,0.07317073170731707
444444,6,83,0.07228915662650602
444444,6,78,0.07692307692307693
444444,6,81,0.07407407407407407
444444,6,80,0.075
444444,6,83,0.07228915662650602
444444,6,78,0.07692307692307693
444444,6,80,0.075
444444,6,80,0.075
444444,6,77,0.07792207792207792
444444,6,80,0.075
444444,6,80,0.075
444444,6,81,0.07407407407407407
444444,6,78,0.07692307692307693
444444,6,79,0.0759493670886076
444444,7,82,0.08536585365853659
444444,6,83,0.07228915662650602
444444,6,81,0.07407407407407407
444444,6,83,0.07228915662650602
444444,6,81,0.07407407407407407
444444,6,79,0.0759493670886076
444444,6,79,0.0759493670886076
444444,6,79,0.0759493670886076
444444,7,82,0.08536585365853659
444444,7,82,0.08536585365853659
444444,6,81,0.07407407407407407
444444,8,79,0.10126582278481013
444444,6,81,0.07407407407407407
444444,6,79,0.0759493670886076
444444,6,81,0.07407407407407407
444444,7,82,0.08536585365853659
444444,6,80,0.075
444444,6,79,0.0759493670886076
444444,6,79,0.0759493670886076
444444,6,78,0.07692307692307693
444444,6,80,0.075
444444,6,82,0.07317073170731707
444444,6,78,0.07692307692307693
444444,6,82,0.07317073170731707
444444,6,79,0.0759493670886076
444444,6,82,0.07317073170731707
444444,6,78,0.07692307692307693
444444,6,80,0.075
444444,6,80,0.075
444444,6,80,0.075
444444,6,77,0.07792207792207792
444444,6,82,0.07317073170731707
444444,6,78,0.07692307692307693
444444,6,79,0.0759493670886076
444444,6,79,0.0759493670886076
444444,6,78,0.07692307692307693
444444,6,79,0.0759493670886076
444444,6,82,0.07317073170731707
444444,6,81,0.07407407407407407
444444,6,73,0.0821917808219178
444444,6,79,0.0759493670886076
444444,6,81,0.07407407407407407
444444,6,80,0.075
444444,6,78,0.07692307692307693
444444,6,81,0.07407407407407407
444444,6,79,0.0759493670886076
444444,6,79,0.0759493670886076
444444,8,79,0.10126582278481013
444444,6,79,0.0759493670886076
444444,6,80,0.075
444444,6,82,0.07317073170731707
444444,6,78,0.07692307692307693
444444,6,82,0.07317073170731707
444444,6,79,0.0759493670886076
444444,6,80,0.075
444444,9,80,0.1125
444444,7,78,0.08974358974358974
444444,7,80,0.0875
444444,6,84,0.07142857142857142
444444,7,78,0.08974358974358974
444444,6,79,0.0759493670886076
444444,6,80,0.075
444444,7,79,0.08860759493670886
444444,6,80,0.075
444444,6,82,0.07317073170731707
444444,6,80,0.075
444444,6,81,0.07407407407407407
444444,6,79,0.0759493670886076
444444,6,79,0.0759493670886076
444444,7,79,0.08860759493670886
444444,6,80,0.075
444444,6,79,0.0759493670886076
444444,6,85,0.07058823529411765
444444,6,82,0.07317073170731707
444444,6,81,0.07407407407407407
444444,8,79,0.10126582278481013
444444,6,81,0.07407407407407407
444444,6,79,0.0759493670886076
444444,7,80,0.0875
444444,6,79,0.0759493670886076
444444,8,79,0.10126582278481013
444444,6,83,0.07228915662650602
444444,7,80,0.0875
444444,7,78,0.08974358974358974
444444,6,80,0.075
444444,6,78,0.07692307692307693
444444,6,80,0.075
444444,6,79,0.0759493670886076
444444,6,80,0.075
444444,6,82,0.07317073170731707
444444,7,79,0.08860759493670886
444444,7,79,0.08860759493670886
444444,7,78,0.08974358974358974
444444,6,78,0.07692307692307693
444444,7,82,0.08536585365853659
444444,6,81,0.07407407407407407
444444,7,80,0.0875
444444,6,77,0.07792207792207792
444444,6,77,0.07792207792207792
444444,6,81,0.07407407407407407
444444,6,82,0.07317073170731707
444444,6,82,0.07317073170731707
444444,6,77,0.07792207792207792
444444,6,82,0.07317073170731707
444444,6,80,0.075
444444,6,78,0.07692307692307693
444444,8,80,0.1
444444,7,81,0.08641975308641975
444444,7,77,0.09090909090909091
444444,6,83,0.07228915662650602
444444,6,78,0.07692307692307693
444444,6,81,0.07407407407407407
444444,6,81,0.07407407407407407
444444,6,80,0.075
444444,6,81,0.07407407407407407
444444,6,81,0.07407407407407407
444444,6,78,0.07692307692307693
444444,6,80,0.075
444444,6,79,0.0759493670886076
444444,6,81,0.07407407407407407
444444,6,78,0.07692307692307693
444444,7,80,0.0875
444444,7,82,0.08536585365853659
444444,6,78,0.07692307692307693
444444,6,80,0.075
444444,6,83,0.07228915662650602
444444,6,78,0.07692307692307693
444444,6,79,0.0759493670886076
444444,6,78,0.07692307692307693
444444,7,79,0.08860759493670886
444444,6,83,0.07228915662650602
444444,7,77,0.09090909090909091
444444,6,80,0.075
444444,6,80,0.075
444444,6,81,0.07407407407407407
444444,6,79,0.0759493670886076
444444,6,77,0.07792207792207792
444444,6,79,0.0759493670886076
444444,7,79,0.08860759493670886
444444,7,80,0.0875
444444,6,84,0.07142857142857142
444444,6,82,0.07317073170731707
444444,6,78,0.07692307692307693
444444,6,77,0.07792207792207792
444444,6,79,0.0759493670886076
444444,6,82,0.07317073170731707
444444,6,81,0.07407407407407407
444444,7,82,0.08536585365853659
444444,8,79,0.10126582278481013
444444,7,80,0.0875
444444,6,80,0.075
444444,6,77,0.07792207792207792
444444,6,79,0.0759493670886076
444444,6,82,0.07317073170731707
444444,6,82,0.07317073170731707
444444,6,81,0.07407407407407407
444444,7,79,0.08860759493670886
444444,6,81,0.07407407407407407
444444,8,76,0.10526315789473684
444444,6,80,0.075
444444,7,79,0.08860759493670886
444444,6,78,0.07692307692307693
444444,6,77,0.07792207792207792
444444,7,78,0.08974358974358974
444444,7,77,0.09090909090909091
444444,6,81,0.07407407407407407
444444,6,77,0.07792207792207792
444444,6,77,0.07792207792207792
444444,7,82,0.08536585365853659
444444,6,81,0.07407407407407407
444444,6,77,0.07792207792207792
444444,6,80,0.075
444444,6,76,0.07894736842105263
444444,6,80,0.075
444444,6,78,0.07692307692307693
444444,6,81,0.07407407407407407
444444,6,80,0.075
444444,6,80,0.075
444444,7,82,0.08536585365853659
444444,7,81,0.08641975308641975
444444,6,80,0.075
444444,6,78,0.07692307692307693
444444,6,79,0.0759493670886076
444444,6,84,0.07142857142857142
444444,6,81,0.07407407407407407
444444,6,81,0.07407407407407407
444444,6,81,0.07407407407407407
444444,6,75,0.08
444444,6,76,0.07894736842105263
444444,7,82,0.08536585365853659
444444,6,79,0.0759493670886076
444444,6,81,0.07407407407407407
444444,7,78,0.08974358974358974
444444,6,80,0.075
444444,6,80,0.075
444444,9,83,0.10843373493975904
444444,8,81,0.09876543209876543
444444,6,81,0.07407407407407407
444444,6,82,0.07317073170731707
444444,6,80,0.075
444444,6,80,0.075
444444,6,80,0.075
444444,6,82,0.07317073170731707
444444,6,78,0.07692307692307693
444444,6,84,0.07142857142857142
444444,8,79,0.10126582278481013
444444,6,83,0.07228915662650602
444444,8,78,0.10256410256410256
444444,8,81,0.09876543209876543
444444,7,81,0.08641975308641975
444444,6,80,0.075
444444,6,81,0.07407407407407407
444444,6,81,0.07407407407407407
444444,6,79,0.0759493670886076
444444,6,82,0.07317073170731707
444444,6,82,0.07317073170731707
444444,6,83,0.07228915662650602
444444,6,79,0.0759493670886076
444444,6,80,0.075
444444,6,81,0.07407407407407407
444444,6,82,0.07317073170731707
444444,6,81,0.07407407407407407
444444,6,83,0.07228915662650602
444444,6,79,0.0759493670886076
444444,6,79,0.0759493670886076
444444,7,81,0.08641975308641975
444444,6,77,0.07792207792207792
444444,6,82,0.07317073170731707
444444,6,81,0.07407407407407407
444444,6,78,0.07692307692307693
444444,6,81,0.07407407407407407
444444,6,78,0.07692307692307693
444444,6,82,0.07317073170731707
444444,7,82,0.08536585365853659
444444,6,83,0.07228915662650602
444444,6,81,0.07407407407407407
444444,6,81,0.07407407407407407
444444,6,80,0.075
444444,6,81,0.07407407407407407
444444,6,81,0.07407407407407407
444444,6,81,0.07407407407407407
444444,7,79,0.08860759493670886
444444,8,81,0.09876543209876543
444444,6,82,0.07317073170731707
444444,7,83,0.08433734939759036
444444,6,80,0.075
444444,6,77,0.07792207792207792
444444,6,80,0.075
444444,6,80,0.075
444444,6,81,0.07407407407407407
444444,7,79,0.08860759493670886
444444,6,80,0.075
444444,8,79,0.10126582278481013
444444,6,82,0.07317073170731707
444444,7,80,0.0875
444444,7,80,0.0875
39256,8,88,0.09090909090909091
39256,9,90,0.1
39256,10,89,0.11235955056179775
39256,10,91,0.10989010989010989
39256,9,89,0.10112359550561797
39256,9,86,0.10465116279069768
39256,10,84,0.11904761904761904
39256,12,89,0.1348314606741573
39256,9,87,0.10344827586206896
39256,11,85,0.12941176470588237
39256,11,89,0.12359550561797752
39256,10,90,0.1111111111111111
39256,10,89,0.11235955056179775
39256,9,87,0.10344827586206896
39256,9,88,0.10227272727272728
39256,12,89,0.1348314606741573
39256,10,92,0.10869565217391304
39256,10,88,0.11363636363636363
39256,9,90,0.1
39256,11,88,0.125
39256,11,88,0.125
39256,11,86,0.12790697674418605
39256,12,90,0.13333333333333333
39256,12,85,0.1411764705882353
39256,11,89,0.12359550561797752
39256,12,88,0.13636363636363635
39256,9,90,0.1
39256,11,88,0.125
39256,12,92,0.13043478260869565
39256,12,86,0.13953488372093023
39256,9,91,0.0989010989010989
39256,10,87,0.11494252873563218
39256,12,89,0.1348314606741573
39256,11,89,0.12359550561797752
39256,11,88,0.125
39256,9,90,0.1
39256,9,92,0.09782608695652174
39256,9,90,0.1
39256,9,89,0.10112359550561797
39256,13,91,0.14285714285714285
39256,12,90,0.13333333333333333
39256,10,87,0.11494252873563218
39256,9,89,0.10112359550561797
39256,10,87,0.11494252873563218
39256,12,91,0.13186813186813187
39256,10,90,0.1111111111111111
39256,12,92,0.13043478260869565
39256,12,88,0.13636363636363635
39256,12,91,0.13186813186813187
39256,12,90,0.13333333333333333
39256,12,87,0.13793103448275862
39256,12,85,0.1411764705882353
39256,10,89,0.11235955056179775
39256,12,91,0.13186813186813187
39256,10,89,0.11235955056179775
39256,12,92,0.13043478260869565
39256,11,91,0.12087912087912088
39256,9,89,0.10112359550561797
39256,9,89,0.10112359550561797
39256,9,90,0.1
39256,12,90,0.13333333333333333
39256,13,90,0.14444444444444443
39256,9,89,0.10112359550561797
39256,11,87,0.12643678160919541
39256,10,91,0.10989010989010989
39256,12,87,0.13793103448275862
39256,12,92,0.13043478260869565
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,9,87,0.10344827586206896
39256,12,87,0.13793103448275862
39256,10,90,0.1111111111111111
39256,12,92,0.13043478260869565
39256,11,91,0.12087912087912088
39256,12,88,0.13636363636363635
39256,12,91,0.13186813186813187
39256,11,88,0.125
39256,12,86,0.13953488372093023
39256,12,91,0.13186813186813187
39256,12,89,0.1348314606741573
39256,11,92,0.11956521739130435
39256,12,89,0.1348314606741573
39256,12,87,0.13793103448275862
39256,9,90,0.1
39256,12,91,0.13186813186813187
39256,11,89,0.12359550561797752
39256,12,91,0.13186813186813187
39256,11,86,0.12790697674418605
39256,12,91,0.13186813186813187
39256,12,90,0.13333333333333333
39256,9,90,0.1
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,12,90,0.13333333333333333
39256,13,87,0.14942528735632185
39256,12,87,0.13793103448275862
39256,12,90,0.13333333333333333
39256,13,88,0.14772727272727273
39256,9,87,0.10344827586206896
39256,12,90,0.13333333333333333
39256,10,88,0.11363636363636363
39256,12,87,0.13793103448275862
39256,10,89,0.11235955056179775
39256,12,88,0.13636363636363635
39256,13,89,0.14606741573033707
39256,12,88,0.13636363636363635
39256,10,88,0.11363636363636363
39256,12,88,0.13636363636363635
39256,12,90,0.13333333333333333
39256,12,90,0.13333333333333333
39256,9,90,0.1
39256,9,86,0.10465116279069768
39256,11,89,0.12359550561797752
39256,12,89,0.1348314606741573
39256,9,93,0.0967741935483871
39256,12,88,0.13636363636363635
39256,12,87,0.13793103448275862
39256,11,90,0.12222222222222222
39256,12,88,0.13636363636363635
39256,9,86,0.10465116279069768
39256,12,90,0.13333333333333333
39256,10,90,0.1111111111111111
39256,12,89,0.1348314606741573
39256,10,90,0.1111111111111111
39256,12,89,0.1348314606741573
39256,12,91,0.13186813186813187
39256,10,90,0.1111111111111111
39256,12,86,0.13953488372093023
39256,12,90,0.13333333333333333
39256,12,91,0.13186813186813187
39256,12,90,0.13333333333333333
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,12,91,0.13186813186813187
39256,10,88,0.11363636363636363
39256,10,85,0.11764705882352941
39256,12,85,0.1411764705882353
39256,12,89,0.1348314606741573
39256,12,91,0.13186813186813187
39256,9,89,0.10112359550561797
39256,12,89,0.1348314606741573
39256,13,90,0.14444444444444443
39256,9,92,0.09782608695652174
39256,9,90,0.1
39256,9,90,0.1
39256,9,94,0.09574468085106383
39256,9,91,0.0989010989010989
39256,10,88,0.11363636363636363
39256,9,94,0.09574468085106383
39256,12,90,0.13333333333333333
39256,9,94,0.09574468085106383
39256,12,85,0.1411764705882353
39256,9,88,0.10227272727272728
39256,12,89,0.1348314606741573
39256,12,88,0.13636363636363635
39256,12,91,0.13186813186813187
39256,12,90,0.13333333333333333
39256,9,88,0.10227272727272728
39256,9,86,0.10465116279069768
39256,12,88,0.13636363636363635
39256,12,88,0.13636363636363635
39256,10,93,0.10752688172043011
39256,12,88,0.13636363636363635
39256,12,90,0.13333333333333333
39256,12,91,0.13186813186813187
39256,12,89,0.1348314606741573
39256,10,89,0.11235955056179775
39256,12,92,0.13043478260869565
39256,13,89,0.14606741573033707
39256,12,88,0.13636363636363635
39256,10,87,0.11494252873563218
39256,10,89,0.11235955056179775
39256,9,90,0.1
39256,13,90,0.14444444444444443
39256,12,88,0.13636363636363635
39256,12,89,0.1348314606741573
39256,12,88,0.13636363636363635
39256,11,86,0.12790697674418605
39256,12,91,0.13186813186813187
39256,12,88,0.13636363636363635
39256,12,87,0.13793103448275862
39256,9,90,0.1
39256,12,88,0.13636363636363635
39256,12,89,0.1348314606741573
39256,13,89,0.14606741573033707
39256,12,91,0.13186813186813187
39256,12,86,0.13953488372093023
39256,12,90,0.13333333333333333
39256,9,87,0.10344827586206896
39256,12,87,0.13793103448275862
39256,12,87,0.13793103448275862
39256,12,87,0.13793103448275862
39256,11,88,0.125
39256,11,88,0.125
39256,12,90,0.13333333333333333
39256,10,92,0.10869565217391304
39256,11,89,0.12359550561797752
39256,13,88,0.14772727272727273
39256,12,91,0.13186813186813187
39256,12,87,0.13793103448275862
39256,12,87,0.13793103448275862
39256,12,90,0.13333333333333333
39256,12,88,0.13636363636363635
39256,12,87,0.13793103448275862
39256,12,85,0.1411764705882353
39256,12,90,0.13333333333333333
39256,12,89,0.1348314606741573
39256,9,87,0.10344827586206896
39256,12,89,0.1348314606741573
39256,12,92,0.13043478260869565
39256,11,89,0.12359550561797752
39256,12,91,0.13186813186813187
39256,9,86,0.10465116279069768
39256,11,89,0.12359550561797752
39256,10,89,0.11235955056179775
39256,12,90,0.13333333333333333
39256,12,92,0.13043478260869565
39256,13,85,0.15294117647058825
39256,10,89,0.11235955056179775
39256,13,88,0.14772727272727273
39256,12,89,0.1348314606741573
39256,9,89,0.10112359550561797
39256,12,88,0.13636363636363635
39256,10,88,0.11363636363636363
39256,11,91,0.12087912087912088
39256,12,87,0.13793103448275862
39256,12,91,0.13186813186813187
39256,10,90,0.1111111111111111
39256,9,91,0.0989010989010989
39256,12,90,0.13333333333333333
39256,12,88,0.13636363636363635
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,12,91,0.13186813186813187
39256,11,91,0.12087912087912088
39256,10,88,0.11363636363636363
39256,12,86,0.13953488372093023
39256,12,89,0.1348314606741573
39256,12,88,0.13636363636363635
39256,12,88,0.13636363636363635
39256,12,91,0.13186813186813187
39256,9,88,0.10227272727272728
39256,12,89,0.1348314606741573
39256,9,90,0.1
39256,13,91,0.14285714285714285
39256,12,90,0.13333333333333333
39256,13,88,0.14772727272727273
39256,10,87,0.11494252873563218
39256,12,90,0.13333333333333333
39256,12,90,0.13333333333333333
39256,12,87,0.13793103448275862
39256,12,91,0.13186813186813187
39256,12,87,0.13793103448275862
39256,12,90,0.13333333333333333
39256,10,88,0.11363636363636363
39256,12,90,0.13333333333333333
39256,9,88,0.10227272727272728
39256,10,92,0.10869565217391304
39256,13,87,0.14942528735632185
39256,9,88,0.10227272727272728
39256,12,89,0.1348314606741573
39256,12,86,0.13953488372093023
39256,10,93,0.10752688172043011
39256,12,89,0.1348314606741573
39256,9,92,0.09782608695652174
39256,12,86,0.13953488372093023
39256,12,91,0.13186813186813187
39256,13,89,0.14606741573033707
39256,13,88,0.14772727272727273
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,13,90,0.14444444444444443
39256,12,90,0.13333333333333333
39256,12,91,0.13186813186813187
39256,12,90,0.13333333333333333
39256,12,89,0.1348314606741573
39256,9,91,0.0989010989010989
39256,12,89,0.1348314606741573
39256,12,91,0.13186813186813187
39256,12,86,0.13953488372093023
39256,10,87,0.11494252873563218
39256,12,91,0.13186813186813187
39256,12,91,0.13186813186813187
39256,13,85,0.15294117647058825
39256,11,87,0.12643678160919541
39256,13,90,0.14444444444444443
39256,12,90,0.13333333333333333
39256,13,92,0.14130434782608695
39256,11,89,0.12359550561797752
39256,12,88,0.13636363636363635
39256,12,89,0.1348314606741573
39256,13,90,0.14444444444444443
39256,12,91,0.13186813186813187
39256,11,92,0.11956521739130435
39256,9,88,0.10227272727272728
39256,12,92,0.13043478260869565
39256,12,87,0.13793103448275862
39256,13,88,0.14772727272727273
39256,12,92,0.13043478260869565
39256,13,90,0.14444444444444443
39256,12,88,0.13636363636363635
39256,12,90,0.13333333333333333
39256,9,87,0.10344827586206896
39256,12,88,0.13636363636363635
39256,13,87,0.14942528735632185
39256,12,88,0.13636363636363635
39256,12,86,0.13953488372093023
39256,10,86,0.11627906976744186
39256,13,89,0.14606741573033707
39256,12,87,0.13793103448275862
39256,12,87,0.13793103448275862
39256,12,91,0.13186813186813187
39256,12,87,0.13793103448275862
39256,13,87,0.14942528735632185
39256,10,91,0.10989010989010989
39256,12,89,0.1348314606741573
39256,9,86,0.10465116279069768
39256,12,88,0.13636363636363635
39256,12,90,0.13333333333333333
39256,12,87,0.13793103448275862
39256,10,90,0.1111111111111111
39256,12,90,0.13333333333333333
39256,9,89,0.10112359550561797
39256,12,94,0.1276595744680851
39256,12,92,0.13043478260869565
39256,12,86,0.13953488372093023
39256,13,93,0.13978494623655913
39256,12,88,0.13636363636363635
39256,11,86,0.12790697674418605
39256,12,90,0.13333333333333333
39256,13,88,0.14772727272727273
39256,12,89,0.1348314606741573
39256,12,90,0.13333333333333333
39256,13,87,0.14942528735632185
39256,10,92,0.10869565217391304
39256,12,90,0.13333333333333333
39256,12,90,0.13333333333333333
39256,13,88,0.14772727272727273
39256,13,90,0.14444444444444443
39256,11,88,0.125
39256,12,88,0.13636363636363635
39256,12,90,0.13333333333333333
39256,12,90,0.13333333333333333
39256,12,90,0.13333333333333333
39256,11,89,0.12359550561797752
39256,13,87,0.14942528735632185
39256,10,92,0.10869565217391304
39256,10,90,0.1111111111111111
39256,11,91,0.12087912087912088
39256,13,88,0.14772727272727273
39256,12,90,0.13333333333333333
39256,11,92,0.11956521739130435
39256,12,93,0.12903225806451613
39256,12,88,0.13636363636363635
39256,12,87,0.13793103448275862
39256,12,91,0.13186813186813187
39256,12,90,0.13333333333333333
39256,13,91,0.14285714285714285
39256,12,88,0.13636363636363635
39256,12,89,0.1348314606741573
39256,13,84,0.15476190476190477
39256,12,89,0.1348314606741573
39256,12,92,0.13043478260869565
39256,12,90,0.13333333333333333
39256,12,91,0.13186813186813187
39256,12,86,0.13953488372093023
39256,12,91,0.13186813186813187
39256,12,92,0.13043478260869565
39256,13,89,0.14606741573033707
39256,13,89,0.14606741573033707
39256,12,87,0.13793103448275862
39256,12,87,0.13793103448275862
39256,12,88,0.13636363636363635
39256,12,91,0.13186813186813187
39256,13,89,0.14606741573033707
39256,12,89,0.1348314606741573
39256,12,88,0.13636363636363635
39256,12,90,0.13333333333333333
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,9,90,0.1
39256,11,91,0.12087912087912088
39256,12,93,0.12903225806451613
39256,10,93,0.10752688172043011
39256,12,88,0.13636363636363635
39256,12,91,0.13186813186813187
39256,13,88,0.14772727272727273
39256,13,89,0.14606741573033707
39256,12,90,0.13333333333333333
39256,12,89,0.1348314606741573
39256,12,88,0.13636363636363635
39256,12,89,0.1348314606741573
39256,13,86,0.1511627906976744
39256,10,89,0.11235955056179775
39256,13,86,0.1511627906976744
39256,12,86,0.13953488372093023
39256,13,88,0.14772727272727273
39256,12,88,0.13636363636363635
39256,13,93,0.13978494623655913
39256,12,86,0.13953488372093023
39256,9,92,0.09782608695652174
39256,10,90,0.1111111111111111
39256,13,90,0.14444444444444443
39256,10,87,0.11494252873563218
39256,12,86,0.13953488372093023
39256,13,89,0.14606741573033707
39256,12,88,0.13636363636363635
39256,12,88,0.13636363636363635
39256,13,89,0.14606741573033707
39256,12,89,0.1348314606741573
39256,12,91,0.13186813186813187
39256,12,86,0.13953488372093023
39256,11,88,0.125
39256,13,88,0.14772727272727273
39256,13,91,0.14285714285714285
39256,12,87,0.13793103448275862
39256,12,91,0.13186813186813187
39256,12,86,0.13953488372093023
39256,9,85,0.10588235294117647
39256,10,90,0.1111111111111111
39256,12,90,0.13333333333333333
39256,12,87,0.13793103448275862
39256,13,89,0.14606741573033707
39256,12,89,0.1348314606741573
39256,11,92,0.11956521739130435
39256,12,90,0.13333333333333333
39256,12,89,0.1348314606741573
39256,11,89,0.12359550561797752
39256,12,90,0.13333333333333333
39256,10,91,0.10989010989010989
39256,12,90,0.13333333333333333
39256,12,91,0.13186813186813187
39256,12,85,0.1411764705882353
39256,12,91,0.13186813186813187
39256,9,89,0.10112359550561797
39256,13,86,0.1511627906976744
39256,13,87,0.14942528735632185
39256,12,87,0.13793103448275862
39256,12,88,0.13636363636363635
39256,13,88,0.14772727272727273
39256,12,90,0.13333333333333333
39256,13,89,0.14606741573033707
39256,11,91,0.12087912087912088
39256,10,89,0.11235955056179775
39256,12,89,0.1348314606741573
39256,10,89,0.11235955056179775
39256,13,88,0.14772727272727273
39256,13,87,0.14942528735632185
39256,13,89,0.14606741573033707
39256,10,91,0.10989010989010989
39256,12,88,0.13636363636363635
39256,12,87,0.13793103448275862
39256,12,92,0.13043478260869565
39256,13,89,0.14606741573033707
39256,13,91,0.14285714285714285
39256,12,91,0.13186813186813187
39256,12,89,0.1348314606741573
39256,13,91,0.14285714285714285
39256,12,90,0.13333333333333333
39256,13,87,0.14942528735632185
39256,13,90,0.14444444444444443
39256,12,88,0.13636363636363635
39256,12,91,0.13186813186813187
39256,12,92,0.13043478260869565
39256,10,88,0.11363636363636363
39256,13,91,0.14285714285714285
39256,12,88,0.13636363636363635
39256,12,92,0.13043478260869565
39256,10,88,0.11363636363636363
39256,12,88,0.13636363636363635
39256,13,88,0.14772727272727273
39256,12,86,0.13953488372093023
39256,12,90,0.13333333333333333
39256,13,88,0.14772727272727273
39256,10,89,0.11235955056179775
39256,12,87,0.13793103448275862
39256,12,89,0.1348314606741573
39256,12,84,0.14285714285714285
39256,12,94,0.1276595744680851
39256,12,87,0.13793103448275862
39256,13,90,0.14444444444444443
39256,12,87,0.13793103448275862
39256,13,90,0.14444444444444443
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,11,87,0.12643678160919541
39256,10,91,0.10989010989010989
39256,13,90,0.14444444444444443
39256,10,91,0.10989010989010989
39256,12,87,0.13793103448275862
39256,12,91,0.13186813186813187
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,12,89,0.1348314606741573
39256,13,91,0.14285714285714285
39256,12,87,0.13793103448275862
39256,11,90,0.12222222222222222
39256,12,87,0.13793103448275862
39256,12,91,0.13186813186813187
39256,12,87,0.13793103448275862
7527,2,76,0.02631578947368421
7527,4,78,0.05128205128205128
7527,4,79,0.05063291139240506
7527,4,78,0.05128205128205128
7527,5,78,0.0641025641025641
7527,4,77,0.05194805194805195
7527,4,78,0.05128205128205128
7527,4,79,0.05063291139240506
7527,5,75,0.06666666666666667
7527,5,78,0.0641025641025641
7527,5,79,0.06329113924050633
7527,6,77,0.07792207792207792
7527,5,76,0.06578947368421052
7527,5,76,0.06578947368421052
7527,5,76,0.06578947368421052
7527,4,76,0.05263157894736842
7527,4,77,0.05194805194805195
7527,5,76,0.06578947368421052
7527,5,79,0.06329113924050633
7527,5,79,0.06329113924050633
7527,5,78,0.0641025641025641
7527,4,78,0.05128205128205128
7527,4,76,0.05263157894736842
7527,5,78,0.0641025641025641
7527,5,80,0.0625
7527,5,79,0.06329113924050633
7527,5,78,0.0641025641025641
7527,5,78,0.0641025641025641
7527,5,78,0.0641025641025641
7527,5,79,0.06329113924050633
7527,5,76,0.06578947368421052
7527,5,77,0.06493506493506493
7527,4,80,0.05
7527,4,77,0.05194805194805195
7527,5,76,0.06578947368421052
7527,7,76,0.09210526315789473
7527,6,78,0.07692307692307693
7527,5,76,0.06578947368421052
7527,6,76,0.07894736842105263
7527,4,80,0.05
7527,5,78,0.0641025641025641
7527,5,80,0.0625
7527,5,74,0.06756756756756757
7527,5,79,0.06329113924050633
7527,5,74,0.06756756756756757
7527,5,79,0.06329113924050633
7527,6,78,0.07692307692307693
7527,6,76,0.07894736842105263
7527,5,74,0.06756756756756757
7527,6,79,0.0759493670886076
7527,5,80,0.0625
7527,6,75,0.08
7527,5,79,0.06329113924050633
7527,5,75,0.06666666666666667
7527,5,80,0.0625
7527,7,76,0.09210526315789473
7527,6,80,0.075
7527,6,77,0.07792207792207792
7527,5,76,0.06578947368421052
7527,5,78,0.0641025641025641
7527,5,78,0.0641025641025641
7527,4,76,0.05263157894736842
7527,6,76,0.07894736842105263
7527,5,78,0.0641025641025641
7527,6,77,0.07792207792207792
7527,6,76,0.07894736842105263
7527,6,78,0.07692307692307693
7527,5,78,0.0641025641025641
7527,6,78,0.07692307692307693
7527,6,74,0.08108108108108109
7527,6,79,0.0759493670886076
7527,5,78,0.0641025641025641
7527,5,78,0.0641025641025641
7527,6,76,0.07894736842105263
7527,5,76,0.06578947368421052
7527,6,78,0.07692307692307693
7527,6,82,0.07317073170731707
7527,5,76,0.06578947368421052
7527,6,77,0.07792207792207792
7527,6,78,0.07692307692307693
